Flooring,ViewYN,PoolPrivateYN,ClosePrice,Latitude,Longitude,LivingArea,MLSAreaMajor,CountyOrParish,AttachedGarageYN,ParkingTotal,YearBuilt,BathroomsTotalInteger,City,BedroomsTotal,FireplaceYN,Stories,Levels,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,AssociationFee,LotSizeSquareFeet,SaleYearMonth
Wood,0,0,270000.0,38.02950078,-120.25936397,900.0,,Tuolumne,1,1.0,1979.0,1,Sonora,2,1,,0,,0,1.0,,108.0,10850.0,2026-05
"Laminate,Vinyl",0,0,288000.0,37.85718938,-120.18729657,1628.0,,Tuolumne,1,2.0,2002.0,2,Groveland,3,1,1,1,,0,2.0,,264.0,20846.0,2026-05
,1,0,1400000.0,33.176435,-117.306357,2014.0,92010 - Carlsbad,San Diego,1,2.0,2019.0,3,Carlsbad,3,1,2,2,2,0,2.0,Carlsbad Unified,250.0,3127.0,2026-05
,0,0,1220300.0,37.6136519,-122.09132085,1835.0,699 - Not Defined,Alameda,1,2.0,2011.0,3,Hayward,4,0,,0,,0,2.0,Other,232.0,2261.0,2026-05
Wood,1,0,1475000.0,33.992405,-118.432392,936.0,C28 - Culver City,Los Angeles,0,0.0,1927.0,1,Los Angeles,2,1,1,1,,0,,,,5623.0,2026-05
"Carpet,Wood",0,0,1775000.0,33.815494,-118.075195,3308.0,42 - El Dorado Park,Los Angeles,1,5.0,1968.0,3,Long Beach,4,1,2,2,0,0,3.0,Long Beach Unified,0.0,5384.0,2026-05
"Laminate,Tile,Vinyl",0,0,275000.0,38.02991475,-121.88902853,908.0,,Contra Costa,0,0.0,1925.0,1,Pittsburg,2,0,1,1,,0,0.0,,,1450.0,2026-05
Laminate,0,0,850000.0,34.174184999999994,-118.364214,1592.0,NHO - North Hollywood,Los Angeles,0,2.0,1960.0,2,North Hollywood,3,1,1,1,,0,2.0,,,7181.0,2026-05
,0,0,1189000.0,33.00542946,-117.14198368,1276.0,92127 - Rancho Bernardo,San Diego,1,4.0,2016.0,2,San Diego,2,0,1,1,,0,2.0,,334.1,213473.0,2026-05
"Carpet,Tile,Vinyl",0,0,420000.0,37.9956316,-120.25730722,1474.0,,Tuolumne,1,6.0,1980.0,2,Soulsbyville,3,1,1,1,,0,2.0,Sonora Union,50.0,19772.0,2026-05
"Carpet,Tile",1,0,4200000.0,34.042595,-118.330537,4225.0,C16 - Mid Los Angeles,Los Angeles,0,2.0,1951.0,5,Los Angeles,4,1,2,2,,0,,,,11912.0,2026-05
,1,0,218000.0,34.361834,-116.527903,1260.0,DC595 - Johnson Valley,San Bernardino,0,0.0,1961.0,2,Johnson Valley,2,1,1,1,2,0,0.0,Lucerne Valley Unified,0.0,217800.0,2026-05
,1,1,1175000.0,33.295829,-117.119558,2314.0,92028 - Fallbrook,San Diego,1,2.0,1975.0,3,Fallbrook,3,1,1,1,,0,2.0,Valley Center - Pauma,0.0,491356.8,2026-05
,1,0,1515000.0,37.22898188,-121.80159069,1623.0,699 - Not Defined,Santa Clara,1,2.0,1970.0,2,San Jose,4,1,,0,,0,2.0,Other,,6000.0,2026-05
,1,0,2300000.0,34.18433706,-119.23148084,1216.0,VC32 - Oxnard - Port Hueneme Beaches,Ventura,0,2.0,1976.0,2,Oxnard,2,0,1,1,,0,2.0,,75.0,2613.0,2026-05
"Tile,Wood",0,0,1962500.0,37.85350762,-122.2495317,1695.0,,Alameda,1,2.0,1933.0,2,Berkeley,4,1,2,2,,0,2.0,,,3534.0,2026-05
Concrete,0,0,630000.0,34.210199,-118.555214,1115.0,RES - Reseda,Los Angeles,1,1.0,1952.0,1,Reseda,3,0,1,1,3,0,1.0,Los Angeles Unified,0.0,7684.0,2026-05
Wood,1,0,2350000.0,34.179852000000004,-119.223028,3204.0,VC32 - Oxnard - Port Hueneme Beaches,Ventura,1,2.0,1972.0,4,Oxnard,4,1,2,2,,0,2.0,,50.0,4791.0,2026-05
"Carpet,Tile",0,0,875000.0,32.849551,-116.878983,1501.0,92040 - Lakeside,San Diego,1,2.0,1985.0,2,Lakeside,3,1,1,1,,0,2.0,Grossmont Union,0.0,11761.2,2026-05
"Tile,Wood",1,0,3995000.0,37.38885945,-122.0744245,2761.0,699 - Not Defined,Santa Clara,1,1.0,2026.0,4,Mountain View,4,1,,0,,0,1.0,Other,,5800.0,2026-05
Tile,1,0,1480000.0,34.042904,-118.349152,2115.0,C16 - Mid Los Angeles,Los Angeles,1,2.0,2025.0,4,Los Angeles,3,0,,3,,0,2.0,,215.0,1750.0,2026-05
,1,0,1065000.0,33.617895000000004,-117.585719,2091.0,CC - Coto De Caza,Orange,1,2.0,1987.0,3,Coto de Caza,3,1,2,2,0,0,2.0,Capistrano Unified,568.0,4950.0,2026-05
"Carpet,Laminate,Tile",0,0,1550000.0,37.85148772,-120.19235249999998,3578.0,,Tuolumne,1,3.0,2003.0,4,Groveland,5,1,2,2,,0,3.0,,306.0,19425.0,2026-05
Carpet,0,0,4995000.0,34.093394,-118.392514,3424.0,C03 - Sunset Strip - Hollywood Hills West,Los Angeles,0,0.0,1941.0,4,West Hollywood,4,1,,0,,0,,,,14026.0,2026-05
,0,0,3400000.0,37.33710931,-122.08102306,2284.0,699 - Not Defined,Santa Clara,0,3.0,1967.0,2,Los Altos,3,1,,0,,0,3.0,Other,,19500.0,2026-05
,0,0,3000000.0,32.81690921,-117.2684622,1552.0,92037 - La Jolla,San Diego,0,2.0,1990.0,2,La Jolla,2,0,2,2,,0,2.0,,,,2026-05
"Tile,Wood",0,0,3100000.0,37.8538838,-122.00094013,3533.0,,Contra Costa,1,4.0,1963.0,4,Alamo,4,1,1,1,,0,4.0,,135.0,28512.0,2026-05
,1,0,715000.0,34.259618,-116.824573,2226.0,BBC - Big Bear City,San Bernardino,1,3.0,2016.0,3,Big Bear City,3,1,2,2,0,0,3.0,Bear Valley Unified,0.0,10075.0,2026-05
Wood,0,0,2000000.0,37.54822547,-122.32237382,1510.0,699 - Not Defined,San Mateo,1,2.0,1975.0,2,San Mateo,2,1,,0,,0,2.0,Other,,5000.0,2026-05
"Carpet,Laminate",0,0,560000.0,37.98654363,-120.35548236,2583.0,,Tuolumne,1,2.0,1993.0,3,Sonora,3,1,2,2,,0,2.0,Sonora Union,,23522.0,2026-05
,0,0,821000.0,33.844879,-118.112463,1224.0,23 - Lakewood Park,Los Angeles,0,2.0,1950.0,1,Lakewood,2,1,1,1,2,0,2.0,Long Beach Unified,0.0,5156.0,2026-05
,0,0,990000.0,33.941314,-117.953148,1857.0,87 - La Habra,Orange,1,2.0,1955.0,2,La Habra,4,1,1,1,4,0,2.0,Fullerton Joint Union High,0.0,7656.0,2026-05
,1,0,2750000.0,33.161771,-116.757446,1990.0,92070 - Santa Ysabel,San Diego,0,0.0,1985.0,2,Santa Ysabel,3,1,1,1,,0,0.0,Julian Union,0.0,6969600.0,2026-05
,1,1,2350000.0,35.595806,-120.671647,4185.0,PSOR - Paso Robles,San Luis Obispo,0,3.0,2001.0,4,Paso Robles,4,1,2,2,3,0,3.0,Paso Robles Joint Unified,0.0,217800.0,2026-05
Wood,0,0,1650000.0,33.646037,-117.936632,1350.0,C2 - Southwest Costa Mesa,Orange,0,0.0,1954.0,2,Costa Mesa,2,0,1,1,2,0,0.0,Newport Mesa Unified,0.0,7200.0,2026-05
"Carpet,Laminate",0,0,640000.0,34.9552,-120.566164,1862.0,GUAD - Guadalupe,Santa Barbara,1,2.0,2019.0,3,Guadalupe,4,0,2,2,0,0,2.0,Santa Maria Joint Union,,3049.0,2026-05
"Carpet,Tile",1,1,3750000.0,33.704571,-116.339821,3703.0,325 - Indian Wells,Riverside,1,1.0,1962.0,4,Indian Wells,2,1,1,1,,0,1.0,,2000.0,12197.0,2026-05
,0,0,1210000.0,33.657754,-117.693672,1987.0,LN - Lake Forest North,Orange,1,3.0,1977.0,3,Lake Forest,4,1,2,2,1,0,3.0,Saddleback Valley Unified,150.0,7980.0,2026-05
,0,0,4300000.0,37.40108329,-122.25094675,2200.0,699 - Not Defined,San Mateo,1,2.0,1951.0,2,Woodside,3,1,,0,,0,2.0,Other,,104386.0,2026-05
"Carpet,Laminate",1,0,570000.0,37.99057383,-120.31722593,1922.0,,Tuolumne,1,2.0,2000.0,3,Sonora,3,1,1,1,,0,2.0,,,145926.0,2026-05
,0,1,1500000.0,33.850047,-118.369279,1654.0,131 - West Torrance,Los Angeles,1,2.0,1956.0,2,Torrance,4,1,1,1,4,0,2.0,Torrance Unified,0.0,6601.0,2026-05
,0,0,950000.0,36.98714432,-122.15128779,1345.0,699 - Not Defined,Santa Cruz,0,2.0,1904.0,3,Santa Cruz,2,0,,0,,0,2.0,Other,,25439.0,2026-05
,1,0,2250000.0,33.897616,-118.41616,648.0,142 - Manhattan Bch Sand,Los Angeles,1,2.0,1935.0,1,Manhattan Beach,1,0,2,2,1,0,2.0,Manhattan Unified,0.0,1756.0,2026-05
"Tile,Wood",0,0,2750000.0,37.48927892,-122.254417,1430.0,699 - Not Defined,San Mateo,1,1.0,1946.0,2,San Carlos,3,1,,0,,0,1.0,Other,,6270.0,2026-05
,0,0,955000.0,33.28811298,-117.12176811,3664.0,92026 - Escondido,San Diego,1,6.0,2009.0,3,Escondido,3,0,1,1,,0,2.0,,,80150.0,2026-05
"Carpet,Tile",0,0,1600000.0,37.65753116,-122.04819709,3581.0,,Alameda,1,3.0,2019.0,6,Hayward,5,1,,3,,0,3.0,,260.0,6824.0,2026-05
Carpet,0,0,699000.0,34.200378,-118.557292,995.0,RES - Reseda,Los Angeles,0,0.0,1951.0,1,Reseda,3,0,1,1,,0,,,,6020.0,2026-05
,0,0,680000.0,32.68364093,-117.10195913,2038.0,91950 - National City,San Diego,0,2.0,1939.0,2,National City,3,1,1,1,,0,2.0,,,7554.0,2026-05
,1,0,1337000.0,35.467376,-120.728199,2490.0,ATSC - Atascadero,San Luis Obispo,1,2.0,2026.0,3,Atascadero,4,0,1,1,4,1,2.0,Atascadero Unified,0.0,108900.0,2026-05
Carpet,1,1,1900000.0,33.41793,-117.610663,1262.0,SW - San Clemente Southwest,Orange,1,1.0,1955.0,2,San Clemente,2,1,1,1,2,0,1.0,Capistrano Unified,0.0,6500.0,2026-05
,1,0,700000.0,33.115904,-117.076235,2302.0,92025 - Escondido,San Diego,1,2.0,1968.0,4,Escondido,5,1,,3,2,0,2.0,Escondido Union,0.0,6969.6,2026-05
,0,0,5300000.0,33.01274678,-117.15792695,1189.0,92127 - Rancho Bernardo,San Diego,0,6.0,2019.0,2,San Diego,2,0,1,1,,0,1.0,,,893851.0,2026-05
Wood,0,0,1430000.0,34.167932,-118.829729,2434.0,WV - Westlake Village,Ventura,0,2.0,1978.0,3,Thousand Oaks,4,1,1,1,,0,2.0,,40.0,6969.0,2026-05
,1,1,826000.0,32.79197,-116.937069,1958.0,92019 - El Cajon,San Diego,0,0.0,1960.0,2,El Cajon,4,1,1,1,,0,0.0,Cajon Valley Union,0.0,6100.0,2026-05
,1,0,3500000.0,33.412028,-117.603234,2026.0,SW - San Clemente Southwest,Orange,1,2.0,1963.0,4,San Clemente,4,0,1,1,4,0,2.0,Capistrano Unified,0.0,20800.0,2026-05
,0,0,1075000.0,32.83171359,-116.78403489,2263.0,91901 - Alpine,San Diego,0,10.0,1973.0,3,Alpine,4,0,1,1,,0,5.0,,,,2026-05
"Carpet,Tile",0,0,345000.0,38.49299263,-121.47578412,1338.0,,Sacramento,1,2.0,1974.0,2,Sacramento,3,0,1,1,,0,2.0,,,7841.0,2026-05
Wood,1,0,1049000.0,33.884005,-117.844796,1693.0,84 - Placentia,Orange,1,2.0,1973.0,3,Placentia,3,1,1,1,3,0,2.0,Placentia-Yorba Linda Unified,400.0,4510.0,2026-05
Laminate,0,1,900000.0,33.759903,-118.026038,720.0,"58 - Westminster North of Rancho, S of 405",Orange,0,5.0,1948.0,1,Westminster,2,0,1,1,2,0,1.0,Westminster Unified,0.0,7980.0,2026-05
,0,0,3200000.0,37.26855516,-121.97164427,2703.0,699 - Not Defined,Santa Clara,1,2.0,1998.0,3,Campbell,5,1,,0,,0,2.0,Other,,10890.0,2026-05
,0,0,1625000.0,37.65439132,-122.46555906,1822.0,699 - Not Defined,San Mateo,1,2.0,1979.0,0,Daly City,0,1,,0,,0,2.0,Other,,3626.0,2026-05
"Carpet,Wood",1,0,18277380.0,34.075332,-118.407757,10100.0,C01 - Beverly Hills,Los Angeles,1,4.0,1989.0,10,Beverly Hills,6,1,2,2,,0,4.0,Beverly Hills Unified,,33730.0,2026-05
,1,0,650000.0,32.6796,-117.0481,1713.0,92139 - Paradise Hills,San Diego,1,2.0,1978.0,2,San Diego,4,1,2,2,1,0,2.0,San Diego Unified,0.0,5700.0,2026-05
Carpet,0,0,1000000.0,34.17604,-118.763425,1860.0,AGOA - Agoura,Ventura,1,2.0,1988.0,2,Oak Park,3,1,1,1,,0,2.0,,,6359.0,2026-05
Wood,1,1,5000000.0,34.130776000000004,-118.137812,3608.0,648 - Pasadena (SE),Los Angeles,0,2.0,1913.0,7,Pasadena,5,1,,3,1,0,2.0,Pasadena Unified,0.0,13572.0,2026-05
"Laminate,Vinyl",0,0,310000.0,34.153338,-117.292244,981.0,274 - San Bernardino,San Bernardino,0,5.0,1948.0,1,San Bernardino,2,1,1,1,2,0,2.0,San Bernardino City Unified,0.0,6600.0,2026-05
Wood,0,0,1300000.0,36.95632775,-122.03479975,971.0,699 - Not Defined,Santa Cruz,1,1.0,1948.0,1,Santa Cruz,2,1,,0,,0,1.0,Other,,6229.0,2026-05
Wood,0,0,2520000.0,34.119501,-118.264596,1985.0,606 - Atwater,Los Angeles,0,0.0,1926.0,4,Los Angeles,3,1,1,1,,0,,,,5848.0,2026-05
,0,0,1350000.0,33.664321,-117.215678,3818.0,SRCAR - Southwest Riverside County,Riverside,0,0.0,2007.0,3,Menifee,5,1,1,1,1,0,0.0,Perris Union High,0.0,108900.0,2026-05
,1,1,3600000.0,33.097106,-117.289325,5335.0,92011 - Carlsbad,San Diego,1,3.0,2005.0,6,Carlsbad,4,1,,0,0,0,3.0,Carlsbad Unified,310.0,18589.0,2026-05
"Tile,Wood",1,1,5200000.0,34.098984,-118.389363,5009.0,C03 - Sunset Strip - Hollywood Hills West,Los Angeles,0,4.0,1939.0,7,Los Angeles,5,1,2,2,,0,,,,6251.0,2026-05
,0,0,270000.0,40.465412,-122.29438,988.0,,Shasta,1,1.0,1964.0,1,Anderson,3,0,1,1,3,0,1.0,,0.0,7405.0,2026-05
"Carpet,Tile,Wood",0,0,1800000.0,37.79923461,-122.18808323,2125.0,,Alameda,1,1.0,1939.0,2,Oakland,3,1,2,2,,0,1.0,,,5000.0,2026-05
,0,0,1150000.0,35.029866,-120.548497,1657.0,NPMO - Nipomo,San Luis Obispo,1,2.0,2008.0,2,Nipomo,2,1,1,1,2,0,2.0,Lucia Mar Unified,525.0,9630.0,2026-05
,0,0,688000.0,34.08424,-117.916257,1326.0,669 - West Covina,Los Angeles,1,2.0,1958.0,2,West Covina,3,1,1,1,3,0,2.0,Covina Valley Unified,0.0,6311.0,2026-05
,1,0,2100000.0,33.511474,-117.629305,2757.0,OR - Ortega/Orange County,Orange,1,3.0,1989.0,3,San Juan Capistrano,4,1,1,1,4,0,3.0,Capistrano Unified,296.47,13040.0,2026-05
"Carpet,Laminate,Tile",0,0,2400000.0,37.4158221,-122.0962911,2096.0,699 - Not Defined,Santa Clara,1,2.0,2008.0,3,Mountain View,4,1,,0,,0,2.0,Other,190.0,4440.0,2026-05
,0,0,162000.0,37.267906,-120.478012,1200.0,,Merced,0,0.0,1930.0,2,Merced,2,0,1,1,2,0,0.0,Merced Union,0.0,7255.0,2026-05
,0,0,585000.0,34.18893,-118.584636,1895.0,WIN - Winnetka,Los Angeles,0,2.0,1956.0,2,Winnetka,4,1,1,1,,0,2.0,,,8775.0,2026-05
Bamboo,1,0,1105000.0,34.168067,-118.318307,1015.0,610 - Burbank,Los Angeles,0,10.0,1944.0,1,Burbank,3,0,1,1,3,0,2.0,Burbank Unified,0.0,7002.0,2026-05
Tile,0,0,1200000.0,33.353913,-117.238915,2415.0,92028 - Fallbrook,San Diego,1,9.0,2001.0,3,Fallbrook,4,1,1,1,4,0,3.0,Fallbrook Union,0.0,23087.0,2026-05
Carpet,1,0,1580000.0,37.26821098,-121.92870509,1376.0,699 - Not Defined,Santa Clara,1,1.0,1959.0,2,San Jose,3,1,1,0,,0,1.0,Other,,7150.0,2026-05
,0,0,1612500.0,33.01723015,-117.03267869,2016.0,92064 - Poway,San Diego,1,6.0,1966.0,3,Poway,4,1,2,2,,0,3.0,,,,2026-05
"Carpet,Tile,Wood",1,0,895000.0,35.009297,-120.487752,1097.0,NPMO - Nipomo,San Luis Obispo,0,6.0,1977.0,2,Nipomo,3,1,1,1,3,0,6.0,Lucia Mar Unified,0.0,42900.0,2026-05
,1,0,410000.0,33.83252,-116.44279,2232.0,335 - Cathedral City North,Riverside,1,4.0,2001.0,3,Cathedral City,3,0,1,1,,0,,,170.0,8712.0,2026-05
Wood,1,1,1675000.0,34.146403,-118.713434,2961.0,CLB - Calabasas,Los Angeles,1,3.0,1972.0,3,Calabasas,5,1,2,2,,0,3.0,,,9964.0,2026-05
,0,0,1190000.0,32.80643956,-117.17986343,1233.0,92111 - Linda Vista,San Diego,1,4.0,1960.0,2,San Diego,4,0,1,1,,0,2.0,,,5900.0,2026-05
"Carpet,Vinyl",0,1,1705000.0,33.77959,-118.085396,1861.0,51 - Rossmoor,Orange,1,4.0,1959.0,2,Rossmoor,4,1,1,1,4,0,2.0,Los Alamitos Unified,0.0,10752.0,2026-05
,1,0,840000.0,33.969035,-117.595782,2536.0,249 - Eastvale,Riverside,1,2.0,2015.0,3,Eastvale,4,1,2,2,1,0,2.0,Corona-Norco Unified,55.0,4356.0,2026-05
,0,0,1425000.0,33.183777,-117.360107,1431.0,92054 - Oceanside,San Diego,1,4.0,1956.0,2,Oceanside,3,0,1,1,3,0,1.0,Oceanside Unified,0.0,7200.0,2026-05
,1,0,600000.0,34.178191,-118.326258,870.0,610 - Burbank,Los Angeles,0,2.0,1945.0,1,Burbank,2,1,1,1,2,0,2.0,Burbank Unified,0.0,6853.0,2026-05
"Carpet,Tile,Wood",1,1,6000000.0,33.898189,-117.799075,6624.0,85 - Yorba Linda,Orange,1,6.0,2002.0,8,Yorba Linda,5,1,2,2,1,0,4.0,Placentia-Yorba Linda Unified,250.0,44562.0,2026-05
,1,1,1075000.0,33.684189,-117.238658,3091.0,SRCAR - Southwest Riverside County,Riverside,1,4.0,1986.0,3,Canyon Lake,5,1,1,1,2,0,4.0,Lake Elsinore Unified,350.0,12197.0,2026-05
"Stone,Wood",1,0,2000000.0,34.129574,-118.384535,2964.0,STUD - Studio City,Los Angeles,0,0.0,1964.0,3,Studio City,4,1,2,2,,0,,,,12405.0,2026-05
,0,0,3200000.0,32.85158697,-117.2548699,1799.0,92037 - La Jolla,San Diego,1,4.0,1954.0,3,La Jolla,3,0,1,1,,0,2.0,,,7489.0,2026-05
Wood,0,0,5995000.0,34.038563,-118.491626,2434.0,C14 - Santa Monica,Los Angeles,0,0.0,1928.0,2,Santa Monica,3,0,1,1,,0,,,,8976.0,2026-05
,0,0,1240000.0,36.96479762,-122.05636133,1144.0,699 - Not Defined,Santa Cruz,1,4.0,1971.0,2,Santa Cruz,3,0,,0,,0,2.0,Other,,5184.0,2026-05
,1,0,650000.0,32.846876,-116.9346,1304.0,92040 - Lakeside,San Diego,1,2.0,1968.0,2,Lakeside,3,1,1,1,,0,2.0,Lakeside Union,0.0,19602.0,2026-05
,1,0,1000000.0,32.90471086,-117.08749212,1541.0,92131 - Scripps Miramar,San Diego,1,4.0,1973.0,2,San Diego,4,1,1,1,,0,2.0,,,6000.0,2026-05
"Tile,Vinyl",0,0,515000.0,38.00616732,-121.80210979,1377.0,,Contra Costa,1,2.0,1955.0,2,Antioch,3,1,1,1,,0,2.0,,,4959.0,2026-05
Wood,0,0,3440000.0,37.34728086,-122.05474907,1778.0,699 - Not Defined,Santa Clara,1,2.0,1958.0,2,Sunnyvale,4,1,,0,,0,2.0,Other,,7906.0,2026-05
,0,0,600000.0,34.073532,-117.756643,1900.0,687 - Pomona,Los Angeles,1,2.0,1953.0,2,Pomona,3,1,1,1,3,0,2.0,Pomona Unified,0.0,7544.0,2026-05
,1,1,2680000.0,34.176971,-118.269606,3245.0,626 - Glendale-Northwest,Los Angeles,1,2.0,1962.0,4,Glendale,4,1,1,1,4,0,2.0,Glendale Unified,0.0,10455.0,2026-05
,1,0,303000.0,34.245870000000004,-117.264522,908.0,286 - Crestline Area,San Bernardino,0,0.0,1956.0,1,Crestline,2,1,1,1,2,0,0.0,Rim of the World,0.0,7579.0,2026-05
,1,0,3200000.0,33.803059000000005,-118.377945,2716.0,164 - Valmonte,Los Angeles,1,4.0,1952.0,4,Palos Verdes Estates,4,1,1,1,3,0,2.0,Palos Verdes Peninsula Unified,0.0,9930.0,2026-05
,1,1,2700000.0,33.679409,-118.02468600000002,3252.0,15 - West Huntington Beach,Orange,1,3.0,1989.0,3,Huntington Beach,3,1,2,2,0,0,3.0,Huntington Beach Union High,459.0,2944.0,2026-05
,0,0,1050000.0,33.155229,-117.265221,2808.0,92056 - Oceanside,San Diego,1,2.0,1991.0,4,Oceanside,3,1,2,2,1,0,2.0,Vista Unified,837.0,4885.0,2026-05
,1,1,2450000.0,32.673783,-116.993093,4625.0,91914 - Chula Vista,San Diego,1,4.0,2007.0,5,Chula Vista,5,1,2,2,1,0,4.0,Sweetwater Union,212.0,27965.0,2026-05
"Laminate,Tile,Wood",0,0,1415000.0,37.53436973,-121.97876014,1670.0,,Alameda,1,2.0,1959.0,2,Fremont,4,1,1,1,,0,2.0,,,6000.0,2026-05
Laminate,0,0,730000.0,33.967544000000004,-118.310996,1052.0,C36 - Metropolitan Southwest,Los Angeles,0,0.0,1926.0,1,Los Angeles,2,0,1,1,,0,,,,6339.0,2026-05
"Carpet,Tile,Wood",0,0,3060000.0,37.35381813,-122.04701183,2531.0,699 - Not Defined,Santa Clara,1,2.0,2009.0,4,Sunnyvale,4,1,,0,,0,2.0,Other,115.0,5932.0,2026-05
,0,0,415000.0,34.483057,-117.205121,1144.0,699 - Not Defined,San Bernardino,1,1.0,1975.0,2,Apple Valley,3,0,1,1,3,0,1.0,Apple Valley Unified,0.0,17550.0,2026-05
,0,0,1360000.0,37.33265786,-121.94069225,1134.0,699 - Not Defined,Santa Clara,1,2.0,1949.0,1,San Jose,3,1,,0,,0,2.0,San Jose Unified,,6160.0,2026-05
,1,1,1502125.0,33.70008,-116.302614,2390.0,313 - La Quinta South of HWY 111,Riverside,1,5.0,2005.0,4,La Quinta,4,1,1,1,,0,2.0,,318.0,11326.0,2026-05
"Tile,Wood",1,0,5100000.0,33.782678999999995,-118.419984,4363.0,160 - Lunada Bay/Margate,Los Angeles,0,3.0,2023.0,4,Palos Verdes Estates,5,1,2,2,1,0,3.0,Palos Verdes Peninsula Unified,0.0,10635.0,2026-05
Wood,0,1,900000.0,34.187543,-118.650071,1427.0,WEH - West Hills,Los Angeles,0,2.0,1960.0,2,West Hills,4,0,1,1,,0,2.0,Los Angeles Unified,,7720.0,2026-05
,1,0,1050000.0,32.992940999999995,-117.087442,1245.0,92129 - Rancho Penasquitos,San Diego,1,2.0,1976.0,2,San Diego,3,1,1,1,,0,2.0,Poway Unified,0.0,6969.6,2026-05
"Laminate,Tile",0,0,1430000.0,37.71394773,-121.85814335,2368.0,,Alameda,1,2.0,2015.0,3,Dublin,4,0,,3,,0,2.0,,417.0,2408.0,2026-05
Laminate,0,0,700000.0,38.48077861,-122.74187978,1240.0,,Sonoma,1,2.0,1977.0,2,Santa Rosa,3,1,1,1,,0,2.0,,,7300.0,2026-05
,0,0,785000.0,34.106354,-118.020432,1350.0,605 - Arcadia,Los Angeles,0,2.0,1950.0,2,Arcadia,3,1,1,1,3,0,2.0,El Monte Union High,0.0,6352.0,2026-05
"Carpet,Tile",1,0,3000000.0,37.21793677,-121.87546746,2716.0,699 - Not Defined,Santa Clara,1,3.0,1973.0,3,San Jose,4,1,,0,,0,3.0,San Jose Unified,,11712.0,2026-05
"Tile,Wood",0,0,2845000.0,37.24697963,-121.93275124,2029.0,699 - Not Defined,Santa Clara,1,2.0,1956.0,3,San Jose,4,1,,0,,0,2.0,Other,,8840.0,2026-05
"Tile,Wood",1,0,1800000.0,34.172736,-118.652076,2384.0,WHLL - Woodland Hills,Los Angeles,1,4.0,1962.0,5,Woodland Hills,4,1,2,2,,0,2.0,,,10479.0,2026-05
"Carpet,Tile",0,1,490000.0,36.873075,-119.753807,1484.0,FSNO - Fresno,Fresno,1,2.0,1990.0,2,Fresno,3,1,2,2,2,0,2.0,Clovis Unified,0.0,8991.0,2026-05
"Tile,Wood",0,0,3265000.0,37.34742984,-122.04622712,1512.0,699 - Not Defined,Santa Clara,1,2.0,1961.0,2,Sunnyvale,3,1,1,0,,0,2.0,Other,,10560.0,2026-05
,0,0,499900.0,33.692483,-117.165148,1868.0,SRCAR - Southwest Riverside County,Riverside,1,2.0,2002.0,2,Menifee,2,1,1,1,2,0,2.0,Lake Elsinore Unified,330.0,5227.0,2026-05
,0,0,975000.0,36.70376477,-121.6226104,2605.0,699 - Not Defined,Monterey,1,3.0,1999.0,3,Salinas,5,1,,0,,0,3.0,Other,,8068.0,2026-05
"Carpet,Wood",1,0,4188000.0,37.5745348,-122.39616378,3240.0,699 - Not Defined,San Mateo,0,2.0,2003.0,5,Burlingame,5,1,,0,,0,2.0,Other,,8320.0,2026-05
Laminate,0,0,820000.0,37.77668923,-122.26468926,960.0,,Alameda,1,1.0,1910.0,1,Alameda,2,0,1,1,,0,1.0,,,2400.0,2026-05
,1,0,927000.0,32.738201000000004,-117.253383,480.0,92107 - Ocean Beach,San Diego,0,0.0,1948.0,1,San Diego,1,0,1,1,,0,0.0,San Diego Unified,0.0,1570.0,2026-05
"Carpet,Tile",0,1,1078000.0,33.988859000000005,-117.72495,1838.0,682 - Chino Hills,San Bernardino,1,3.0,1983.0,3,Chino Hills,4,1,2,2,1,0,3.0,Chino Valley Unified,0.0,7200.0,2026-05
Laminate,0,0,248012.1,34.133514,-116.309992,1104.0,DC612 - Joshua Tree Village,San Bernardino,0,0.0,1960.0,2,Joshua Tree,3,0,1,1,2,0,0.0,Other,0.0,6750.0,2026-05
"Laminate,Wood",0,0,950000.0,37.72444736,-122.13816715,1752.0,,Alameda,1,6.0,1945.0,2,San Leandro,3,1,1,1,,0,2.0,,,6200.0,2026-05
Tile,1,0,1300000.0,33.002454,-117.08392969,1727.0,92127 - Rancho Bernardo,San Diego,0,4.0,1986.0,2,San Diego,3,1,1,1,,0,2.0,,136.0,5477.0,2026-05
,0,0,1275000.0,32.75438569,-117.18947988,832.0,92103 - Mission Hills,San Diego,0,2.0,1925.0,1,San Diego,2,1,1,1,,0,1.0,,,,2026-05
,0,0,1300000.0,37.01814225,-121.50108143,2090.0,699 - Not Defined,Santa Clara,1,2.0,1977.0,2,Gilroy,3,1,,0,,0,2.0,Gilroy Unified,,134043.0,2026-05
,1,1,3650000.0,32.97886135,-117.18768738,4148.0,92067 - Rancho Santa Fe,San Diego,0,7.0,1989.0,4,Rancho Santa Fe,3,0,1,1,,0,3.0,,666.0,114998.0,2026-05
,1,1,1850000.0,33.082178000000006,-117.264739,1983.0,92009 - Carlsbad,San Diego,1,6.0,1978.0,2,Carlsbad,4,1,1,1,4,0,2.0,San Dieguito Union,0.0,11325.6,2026-05
,0,0,675000.0,34.088351,-117.709619,1170.0,683 - Claremont,Los Angeles,1,2.0,1963.0,2,Claremont,4,0,1,1,4,0,2.0,Claremont Unified,0.0,8078.0,2026-05
